locus	logFC	logCPM	LR	PValue	FDR	beta_DG	beta_NG	delta_beta	gene
12:11171769	-0.0573140311826473	7.78349335665094	0.153531498473029	0.69518312035044	0.969140181132854	0.181774664139873	0.189758487424764	-0.00798382328489039	PRH1
12:112791632	0.0318557410069747	6.21645093555766	0.0110370424809787	0.916330317998051	0.995113103430104	0.144892276893989	0.136619421674879	0.00827285521911003	RPH3A
12:113148571	0.109986437943864	8.58372514896718	0.715601602765631	0.397590464060242	0.889035823285231	0.811361871088904	0.709093385038154	0.102268486050749	CFAP73
12:113148605	0.0463214774761182	8.37476573880678	0.103187554611736	0.748037465339532	0.983842634019748	0.689219569636903	0.62837324150553	0.0608463281313729	CFAP73
12:113358291	0.28336130365699	7.08912453346205	2.26567196941735	0.132268829300177	0.763897567981975	0.199857043842584	0.162968138428022	0.0368889054145623	PLBD2
12:113472015	0.336252129295462	6.48998093937331	1.73478272203191	0.187801250437498	0.810934762513796	0.20889929307546	0.157978328425492	0.0509209646499678	LHX5-AS1
12:113965862	0.0389356646294547	6.45174899421806	0.0260598880513356	0.871754146824375	0.993710971887399	0.167429674595962	0.141783417285144	0.0256462573108181	RBM19
12:113966326	-0.415469459327861	5.95618984786145	1.82102593772407	0.177191205099466	0.796123669489263	0.125519580081121	0.151507365705102	-0.0259877856239817	RBM19
12:114685508	0.0117058534317513	7.73947346436677	0.00471652454065463	0.945246759854725	0.996396782809805	0.490879579260769	0.481238512211888	0.00964106704888096	TBX3
12:114685539	-0.120966484267166	7.69595957677237	0.45330906170274	0.500767708224815	0.919637635781548	0.457641483259547	0.492793751560689	-0.0351522683011427	TBX3
12:114685563	-0.0951223006991312	7.92951999583533	0.364197868053495	0.546184039962805	0.926118879449918	0.551556921884496	0.573961873266434	-0.0224049513819384	TBX3
12:114685583	-0.0788376240974797	7.81803774385835	0.212721250916786	0.644642825247282	0.951124420943749	0.514039797549252	0.533455498455569	-0.0194157009063171	TBX3
12:117100133	-0.0158110782627632	7.83539731328219	0.0109905673447344	0.916506017557982	0.995113103430104	0.557680490715048	0.499656325753609	0.0580241649614387	TESC
12:117361473	0.0421785042649026	6.46125441339363	0.0314202242929014	0.859306125576453	0.993710971887399	0.201921662935242	0.17900889927165	0.0229127636635917	NOS1
12:118016329	0.202126610554358	6.19850190347904	0.439003959140422	0.507603594020385	0.921271857435781	0.12305156253014	0.0822497786187012	0.0408017839114389	RFC5
12:118016412	-0.228136750526537	6.43041473373197	0.552696385114288	0.457218040921075	0.903723669810688	0.131533718353118	0.121557603383543	0.00997611496957498	RFC5
12:121580993	0.429290853294112	6.42578796715282	1.89100814753085	0.169088256433789	0.796123669489263	0.191732183932199	0.120156460010464	0.0715757239217346	KDM2B
12:121595261	-0.102724923053118	9.23086581356191	0.758789766630109	0.383707527623359	0.881523496575481	0.884783868537595	0.85911678200109	0.0256670865365054	MIR548AQ
12:121595277	-0.0855278833354149	9.25654679696336	0.570865603892088	0.449915153360212	0.903723669810688	0.90798376761609	0.86675612703361	0.0412276405824797	MIR548AQ
12:121595287	-0.0696546741646818	9.14186762642756	0.341036405273627	0.559231599217844	0.931463962139605	0.840506513284903	0.796350606452349	0.0441559068325539	MIR548AQ
12:121803904	-0.179794122073576	6.07961063683148	0.428964375278909	0.512497551492083	0.921774140238202	0.141867358823539	0.132962321499965	0.00890503732357417	LINC01089
12:122225070	0.0778204721761246	9.10692598305699	0.662495110154751	0.415680455163113	0.900293967707095	0.778249506623567	0.729267311095891	0.0489821955276761	LOC101593348
12:122225083	0.0813369219928548	9.33054549835135	0.881808666443561	0.347706778410211	0.872750038647021	0.91014658975916	0.859573070872122	0.0505735188870384	LOC101593348
12:122225105	0.134441361267522	9.29586758880961	2.56032889947463	0.1095757848784	0.741293424938364	0.904410497260892	0.823909118734962	0.0805013785259295	LOC101593348
12:122225127	0.140448661092222	8.90769010838366	2.02857760677292	0.154365019357184	0.781991026537679	0.686757460610628	0.621112049399601	0.0656454112110265	LOC101593348
12:122225161	0.0938568263490968	8.64274985412534	0.756943721537141	0.384286672755165	0.881523496575481	0.56514285493054	0.523425213862021	0.0417176410685188	LOC101593348
12:122752347	-0.228965803266114	6.54435303747981	1.38984688538755	0.238430958717928	0.841624831687895	0.153106204151714	0.168240359367653	-0.0151341552159386	DENR
12:122774811	-0.24900186669185	6.29615860214638	1.23576105231061	0.266289569098442	0.846763555217579	0.137661878639638	0.139479904363902	-0.00181802572426434	CCDC62
12:123383334	0.192465795425439	8.35388447141014	2.17862507322581	0.139939429623108	0.763897567981975	0.57892895872846	0.431235416170494	0.147693542557966	KMT5A
12:123383365	0.109887731667102	8.55662706797763	0.96695321898639	0.325441214506903	0.866289679226415	0.651426184134855	0.524707882021815	0.12671830211304	KMT5A
12:123383367	0.145154692226544	8.494116475972	1.49805478637423	0.220970907547344	0.831214122948668	0.628053542946241	0.493837746899482	0.134215796046759	KMT5A
12:123383373	0.316486961301304	8.16920577284366	5.63397553821063	0.0176156365597645	0.483325878635078	0.525255670836249	0.368441231974041	0.156814438862208	KMT5A
12:123383381	0.224448234084527	8.6988903673774	3.82807343874324	0.0504008334036614	0.665456699043134	0.682899956839271	0.534913557287978	0.147986399551294	KMT5A
12:123383397	0.297910082027495	7.35060364243358	2.28505738412113	0.130625310509421	0.763897567981975	0.263337525129246	0.190430686455539	0.0729068386737073	KMT5A
12:123383425	0.443093985882465	8.0754034105017	10.3443316066585	0.00129872884994327	0.339130570941437	0.477305531417222	0.329608255283197	0.147697276134026	KMT5A
12:123584107	0.26064018110119	6.12908795325873	0.939383956535238	0.332436322638059	0.867598866500517	0.16009007099578	0.12890094551684	0.0311891254789402	TMED2
12:123601445	-0.0863307193927334	7.8592774418834	0.371244957336884	0.542326440605024	0.925799823679781	0.497313455208827	0.453945106634666	0.0433683485741606	DDX55
12:123671536	0.0844563128853686	6.6596682622946	0.151415312706874	0.697186487395325	0.969140181132854	0.163003552003466	0.147975901993446	0.0150276500100194	TCTN2
12:12717204	0.0920941111469553	6.21383481957897	0.193394164279063	0.660106570855785	0.955345184510733	0.179058035290576	0.15602782993115	0.023030205359426	CDKN1B
12:130716122	-0.0417455088739554	5.99908684948411	0.028247884412437	0.866527368738146	0.993710971887399	0.144766286998368	0.12733728778541	0.017428999212958	RIMBP2
12:131928580	0.452694908267372	6.37554960742071	3.46789377772789	0.0625709345427416	0.675507401859365	0.17939186873697	0.113622600641017	0.0657692680959536	PUS1
12:132582415	0.077275868942446	8.04391080000815	0.172805250171535	0.677630632613067	0.962973055461699	0.400182578992931	0.345394731802824	0.0547878471901069	MIR6763
12:132582448	-0.0928920381825681	8.43005886253817	0.421230363485435	0.516323754443213	0.921774140238202	0.495076627749514	0.48469426969714	0.0103823580523742	MIR6763
12:132582461	-0.0898318859886248	8.46564551494343	0.428682144217738	0.512636309458958	0.921774140238202	0.507783186694407	0.49924812605375	0.00853506064065657	MIR6763
12:132830246	-0.00904827006559279	8.23414324943577	0.00485408764104989	0.944455299261642	0.996396782809805	0.769735116706006	0.615800147262324	0.153934969443682	GOLGA3
12:132830263	-0.0329227338304433	8.24476817069429	0.0631930515726324	0.801518565100846	0.993692749255588	0.769414316029882	0.62471978173135	0.144694534298532	GOLGA3
12:132830288	-0.00351892158593566	8.19878973853708	0.000727793521392073	0.978477561413862	0.996993241438815	0.763511996355946	0.605159361602918	0.158352634753029	GOLGA3
12:133079231	0.0508715718783179	8.44895303197082	0.183210016622468	0.668628993463459	0.959646834314783	0.844048785158232	0.703469333784952	0.14057945137328	ZNF140
12:133079288	0.0252091836074589	8.36719474807919	0.0442155787177398	0.833453040463193	0.993710971887399	0.793370191372725	0.671739531527816	0.121630659844909	ZNF140
12:133079299	0.0714018153818743	8.27662664786432	0.261810063761196	0.608879335081224	0.947463581442075	0.741405548195076	0.624656235999528	0.116749312195548	ZNF140
12:13377104	0.206782560855889	8.14763059183514	1.75419128365412	0.185350696049243	0.807230285255536	0.762697417583113	0.583737378537437	0.178960039045675	LINC01559
12:13377114	0.170215580284322	8.1649538296633	1.27761394064801	0.258343154461531	0.845790173103503	0.76460361326637	0.604326535578144	0.160277077688225	LINC01559
12:13981343	-0.0657538087776809	6.37877333340017	0.0998736775028206	0.751981278655948	0.983957964993596	0.172921704752582	0.173202209434258	-0.000280504681676425	GRIN2B
12:15882565	-0.0783078913815731	6.39475218457951	0.138305697937639	0.709971221285468	0.974206121695669	0.190764459408217	0.169701050282688	0.0210634091255288	STRAP
12:21438234	-0.232149285899621	6.29836424662288	0.664934130604223	0.414823395002605	0.90011994567168	0.124571873767533	0.13653902540237	-0.0119671516348375	PYROXD1
12:21527125	0.299276793144297	7.17202691987613	3.10283224790539	0.0781562131669364	0.690842565293581	0.300653754862101	0.22630911707285	0.0743446377892505	SPX
12:21527192	0.457374219209648	7.46462339170436	6.4280079448655	0.0112334500017586	0.460720836748675	0.37972627626837	0.252789359523792	0.126936916744577	SPX
12:21527210	0.0998694363503483	7.33857589715436	0.27324162988748	0.601165502269736	0.946371314424626	0.295845391212174	0.262321651335456	0.0335237398767176	SPX
12:21941389	0.16548605770756	6.05139467077303	0.382228057631295	0.536413223193173	0.925799823679781	0.163739374828021	0.130579263481981	0.0331601113460404	ABCC9
12:21941528	0.0536957061089778	6.88064910134147	0.0608061797515802	0.805226248084628	0.993710971887399	0.226288226048423	0.185527923178871	0.0407603028695513	ABCC9
12:21941668	0.0160943016913317	7.02985868665711	0.00837953992284213	0.927063661711587	0.995113103430104	0.216925838578456	0.203549063726307	0.0133767748521493	ABCC9
12:25959528	0.655277494250009	6.13830223878419	4.92454075577354	0.0264778387125689	0.542311352125678	0.186947126473222	0.107269657292487	0.0796774691807354	RASSF8-AS1
12:26833137	-0.441934293003872	5.98909424121772	3.76101781634338	0.052460635811815	0.665456699043134	0.0987439143374832	0.114939704522341	-0.0161957901848582	ITPR2
12:26833184	-0.301180321372089	6.38902898260827	1.68320383240889	0.194499281945236	0.817523138799995	0.148567513439484	0.148180371905204	0.000387141534279517	ITPR2
12:27082972	0.12538416931201	8.3830640108834	0.515333924221267	0.472838912805768	0.903777103284415	0.686348067013463	0.626745613191015	0.0596024538224481	C12orf71
12:27083027	0.139296638701358	8.43231707907306	0.649375900168323	0.420335899908066	0.902659099541675	0.7138196584373	0.644299970686534	0.0695196877507658	C12orf71
12:2794721	-0.091833805659705	7.35727013093935	0.26468111158168	0.6069222539778	0.947463581442075	0.229188590409118	0.21020153680282	0.0189870536062977	FKBP4
12:27970873	0.00659389187322769	6.31370268378696	0.000732222003492211	0.978412196724608	0.996993241438815	0.176627656523812	0.14949730682628	0.0271303496975316	PTHLH
12:3492952	0.0671244811637363	6.59372580129717	0.0685127769039724	0.793514610175298	0.99082607331512	0.207010037799385	0.195882161205204	0.0111278765941816	THCAT155
12:389303	0.326964190422886	6.12305313555017	0.927214005178371	0.335587912010138	0.867598866500517	0.17363665168799	0.118181750049142	0.055454901638848	CCDC77
12:401829	-0.286426692902985	6.46925563099906	1.98555345224298	0.158806582574853	0.790861854586633	0.157017534387357	0.172046393124671	-0.015028858737314	CCDC77
12:4273515	-0.323212486963249	6.61609101955509	2.82265448525618	0.0929425807451511	0.740793451483414	0.168078470267516	0.195281154643239	-0.027202684375723	CCND2
12:4273670	-0.232274535140589	6.51576228073674	1.12019358776264	0.289876773313804	0.849821328246077	0.193457680032803	0.202371034493018	-0.00891335446021521	CCND2
12:43835143	-0.0344504482986451	8.28430986561032	0.074452023845538	0.784961618349839	0.988598084361943	0.756825887529524	0.66800176909669	0.0888241184328333	TMEM117
12:4562275	0.2789933249156	6.76165020230537	1.59295236019418	0.206904830568846	0.831214122948668	0.236157895056155	0.1910938195344	0.0450640755217553	DYRK4
12:45991305	0.223739405408164	6.31664808768665	1.04047062825805	0.307712041493751	0.856334698992863	0.182577346835602	0.140077658836796	0.042499687998806	SCAF11
12:46372465	-0.0958691863944418	6.66529088657222	0.243323725752646	0.62181578393878	0.949731665808389	0.140973765150381	0.120072952886761	0.0209008122636206	SLC38A2
12:46372667	0.0548576342319803	6.13841626028659	0.0334335720955039	0.854916896544499	0.993710971887399	0.142398350949298	0.135413080861451	0.00698527008784633	SLC38A2
12:46383325	0.137543896871054	7.247690986995	0.780038498017269	0.377129365984658	0.881523496575481	0.244245973568606	0.211574526698958	0.0326714468696481	LOC100288798
12:47080956	0.0921876603464623	6.33863698787373	0.0847811335987956	0.770919775987739	0.985650225785891	0.17240248010099	0.14723567293489	0.0251668071660992	AMIGO2
12:47080957	0.113776374984419	6.90359299237874	0.190309378003221	0.662659249572069	0.955345184510733	0.152295604706579	0.134842006412053	0.0174535982945263	AMIGO2
12:48814574	-0.28610109823537	6.2614634870175	1.13505362224997	0.286699953542175	0.849821328246077	0.157383743342324	0.183149915042355	-0.0257661717000315	CACNB3
12:49337815	0.269225183378988	7.80044520125767	2.66003331559513	0.102898579250804	0.741293424938364	0.347355298292165	0.306857200174765	0.0404980981174	C1QL4
12:49337835	0.133820138516908	7.66081712930771	0.62929239168156	0.427614988094039	0.903259853446509	0.301531534195901	0.285928860644445	0.0156026735514566	C1QL4
12:49337857	-0.0699573873542222	8.14304190451745	0.244395200718671	0.621049536231849	0.949731665808389	0.39972095318961	0.441022255490207	-0.0413013023005969	C1QL4
12:49337915	0.124572442745179	7.00181989521825	0.370947737422206	0.542488122762016	0.925799823679781	0.179681843685372	0.178741299986224	0.000940543699147783	C1QL4
12:49568171	0.219338704199585	6.50366656592424	0.66459388289725	0.414942799273254	0.90011994567168	0.198943841127384	0.157682100857913	0.041261740269471	MCRS1
12:49568718	-0.106451342021214	6.87983567908192	0.322464334828908	0.570130420169704	0.931463962139605	0.18902742828109	0.165015029417074	0.0240123988640154	MCRS1
12:50167890	0.611369337486683	6.80060040735153	4.94895451247916	0.0261064512766464	0.542311352125678	0.240106096203977	0.145865024586141	0.0942410716178353	CERS5
12:50167897	0.349496296808865	7.26999318210297	2.47390209456495	0.115750243872088	0.742972962049685	0.316816197045065	0.223533392221421	0.0932828048236441	CERS5
12:50401395	-0.0824416829969037	6.31969973068368	0.136388070223532	0.711898494854362	0.974434794886113	0.169229506913993	0.167926122288764	0.00130338462522911	LARP4
12:50504209	0.0280946998595888	9.20665137179113	0.0789653844920295	0.778704416124082	0.987571551842695	0.963796336384622	0.895977222894206	0.0678191134904158	DIP2B
12:50504211	0.0388095033949681	9.21062381743804	0.146826850177078	0.701586366313911	0.970435502620622	0.970356818085762	0.892808935801682	0.0775478822840801	DIP2B
12:50504217	0.0380764893185395	9.17918485685761	0.142297513166831	0.706007572580512	0.973177049898178	0.94912721222407	0.873906467061155	0.0752207451629152	DIP2B
12:50504239	0.040975412256622	8.99704812174471	0.150554595309153	0.698005929611749	0.969140181132854	0.834756302960021	0.770848130864136	0.0639081720958855	DIP2B
12:51026367	-0.125809992034731	6.30078104414736	0.36686132743408	0.544720104086327	0.925799823679781	0.172279790226637	0.173356282213092	-0.00107649198645535	SLC11A2
12:51084276	-0.015215165063085	8.21848161481658	0.00891107691454351	0.924792606840203	0.995113103430104	0.735225526115977	0.587040955442238	0.148184570673739	CSRNP2
12:51084282	-0.0379900824662656	8.28132256665843	0.0587261245971433	0.808520799797665	0.993710971887399	0.766278419226794	0.6240955333938	0.142182885832994	CSRNP2
12:51084284	-0.0426532617898959	8.29614783628088	0.0752019585723218	0.783908063020511	0.988598084361943	0.771808649337958	0.628033698850547	0.143774950487411	CSRNP2
12:51173475	0.6475484896861	6.32587031631648	6.59293785748942	0.0102384076591272	0.460720836748675	0.19199936097446	0.135977231826935	0.0560221291475251	TFCP2
12:51218104	-0.000129840482785431	6.4681113393725	5.13954049097265e-07	0.999427991911168	0.999801213699912	0.155086295503711	0.125786980530992	0.0292993149727191	POU6F1
12:51392185	0.227825211134259	6.34487364246915	0.638548177155769	0.42423701267784	0.902659099541675	0.17809308231622	0.148853548264977	0.0292395340512435	GALNT6
12:51392194	0.0297989603163908	6.74541536754155	0.0217181147549326	0.882839453664201	0.993710971887399	0.239178596398316	0.221123248210925	0.0180553481873903	GALNT6
12:51392487	0.406171311061174	7.21167206357438	3.64138436725183	0.0563600525944227	0.665456699043134	0.220803137326297	0.154798025728248	0.0660051115980492	GALNT6
12:51392497	0.251862993570633	7.30524770533646	1.21082413344563	0.271168965777349	0.846763555217579	0.221281558295019	0.171772840910689	0.0495087173843307	GALNT6
12:51392521	0.241176657486521	7.64484773486355	1.54435780893662	0.213970317817019	0.831214122948668	0.289830806247054	0.223219819565409	0.0666109866816455	GALNT6
12:51392529	0.276576759259217	8.05348733823452	2.60546180394891	0.106496131498303	0.741293424938364	0.392898894932247	0.293396153551185	0.0995027413810615	GALNT6
12:51392550	0.189586131710335	7.76233845023434	0.991439096799539	0.319390900861766	0.864036989224537	0.31004450909609	0.242438056339267	0.0676064527568222	GALNT6
12:51392558	0.237760590293251	7.93111470303502	1.78230499518013	0.181866540858464	0.801289625072523	0.355887978129642	0.270341295727081	0.0855466824025609	GALNT6
12:51392566	0.144325015362181	7.51480387058103	0.450929569170626	0.50189384705664	0.919637635781548	0.260819227776885	0.201046615274993	0.059772612501892	GALNT6
12:51848893	0.65004373201855	6.18760923985223	4.77014644269298	0.0289573624517958	0.555399884118836	0.196246976777504	0.112401892169427	0.0838450846080773	FIGNL2
12:51848919	0.198360389022016	6.58793828726193	0.720145718353692	0.396096115054362	0.888769908000604	0.239272696180784	0.17714453181059	0.062128164370195	FIGNL2
12:52948653	0.110677608565525	7.0252440153703	0.261874033513735	0.608835582189281	0.947463581442075	0.313405327778986	0.25537537069758	0.0580299570814062	KRT18
12:53005619	0.122122342665218	7.55077155952076	0.646017773006321	0.421540038034784	0.902659099541675	0.307785680800435	0.25474515349469	0.053040527305745	EIF4B
12:53054738	0.00862037945505658	7.33081531030783	0.00277338769167557	0.95800044914959	0.996396782809805	0.210367250375412	0.206108278393521	0.0042589719818914	LOC283335
12:53054768	0.135253387680047	7.73235967329051	1.11187121491655	0.291675549400575	0.849821328246077	0.307669004745129	0.264701129248653	0.0429678754964761	LOC283335
12:53054884	0.423593228612223	7.55875633431182	3.14061566210347	0.0763649769701892	0.68799896189997	0.292237432858062	0.185747994975814	0.106489437882249	LOC283335
12:53097444	-0.060494884662827	6.53840168382523	0.0550612603149148	0.814479343478395	0.993710971887399	0.164082355202867	0.140986736585521	0.0230956186173464	IGFBP6
12:53267049	-0.207626126929717	8.46489941269529	3.23965902928873	0.0718755952785337	0.681207295222193	0.634450358570743	0.565263579819197	0.0691867787515453	ESPL1
12:53267117	-0.194309409818119	8.74139505995797	3.25861680086944	0.0710490340424214	0.681207295222193	0.891191671502491	0.792071053610658	0.0991206178918336	ESPL1
12:53267142	-0.189718379368942	8.74933822378	3.15205935492038	0.0758312044113725	0.68799896189997	0.899658637520256	0.796628507603019	0.103030129917237	ESPL1
12:53267149	-0.163517872271659	8.6669710964705	2.27818821580496	0.13120506580944	0.763897567981975	0.850732971750182	0.747455014669852	0.10327795708033	ESPL1
12:53938370	0.288778099390442	6.26473168625249	1.29383194413853	0.255342971299492	0.845790173103503	0.156225903759423	0.124767475106884	0.0314584286525391	HOXC13
12:53938378	0.737918446661178	5.99409786382321	7.75623966090322	0.00535272885541673	0.451984424127595	0.14466419560211	0.0867951849098262	0.0578690106922841	HOXC13
12:53938398	0.0127503560999383	6.92503207834242	0.00316037230936672	0.95516878818541	0.996396782809805	0.242049727467768	0.214401900309528	0.0276478271582396	HOXC13
12:53984670	-0.245277720364098	6.15582900256333	1.17353436983127	0.278676211043789	0.849821328246077	0.146543368424611	0.156692933438216	-0.010149565013605	HOXC10
12:53997783	-0.0160791993530032	6.62868102242408	0.00412232570447202	0.948806725341509	0.996396782809805	0.131784553910359	0.120605474859461	0.011179079050898	HOXC-AS2
12:53997841	0.203001205338801	7.49129460710764	1.4383423535662	0.230407772105588	0.835797018934186	0.249767016192502	0.207995612949806	0.0417714032426959	HOXC-AS2
12:53999925	0.0428848644977518	6.36832274424504	0.0382622357864406	0.844917506125784	0.993710971887399	0.168865203537071	0.154550281618983	0.0143149219180884	HOXC9
12:53999948	0.134500296999258	6.11189497290075	0.302986708852366	0.582016052798903	0.93561487825849	0.13541704210762	0.123290517976417	0.0121265241312026	HOXC9
12:54188548	0.269591746841045	7.52797286625429	2.67369476610634	0.10201893694868	0.741293424938364	0.209197599392886	0.173326848421056	0.0358707509718303	SMUG1
12:54188555	0.315295974173777	7.39299488165122	2.60992272045459	0.106196937408633	0.741293424938364	0.189572311326984	0.151917472488504	0.0376548388384796	SMUG1
12:54188578	0.215763240824827	7.27604853466888	1.20017777887975	0.273286148920151	0.848346859337479	0.166832008014523	0.142165653271834	0.0246663547426896	SMUG1
12:54188580	0.298823711555663	6.71086621227609	1.84257844865127	0.174649037760171	0.796123669489263	0.114492910997479	0.0926528554910078	0.0218400555064716	SMUG1
12:54418594	-0.263911344015771	6.08979594036994	1.03809862273458	0.308264094611122	0.856334698992863	0.138705441539149	0.141918610432785	-0.00321316889363607	LOC102724050
12:55829369	-0.0400636912131775	6.62953228891158	0.0316130654876758	0.858879549341597	0.993710971887399	0.176820369310835	0.166009690406449	0.0108106789043865	TMEM198B
12:55935988	0.187167044538347	8.01312820018947	1.60066460392603	0.205809052098916	0.831214122948668	0.405269595607585	0.32882695599166	0.0764426396159249	DGKA
12:55935997	0.374093096856781	7.50592490052288	3.81355415400682	0.0508394649129624	0.665456699043134	0.296247762339071	0.216347101925279	0.0799006604137916	DGKA
12:55936005	0.46605102887009	7.22672361833929	5.04933437625478	0.0246354004018795	0.534109431493115	0.247123592132613	0.17414866521689	0.0729749269157236	DGKA
12:55936050	0.494928536098476	7.31718406942269	5.75899504143374	0.0164044519376755	0.483325878635078	0.266176155130835	0.180055922520801	0.086120232610034	DGKA
12:55936066	0.087573370831758	8.13870316094793	0.364942032843821	0.545774285716443	0.925799823679781	0.43727543028604	0.371417154779449	0.0658582755065911	DGKA
12:55967214	0.0360486062270784	6.69109374423335	0.0315638518637229	0.858988284973212	0.993710971887399	0.177308156464628	0.161106925795678	0.0162012306689505	CDK2
12:56007905	-0.0121400238537582	6.33170682971802	0.00282995934024655	0.957574657336678	0.996396782809805	0.142012067773043	0.130322132364657	0.011689935408386	IKZF4
12:56042088	0.20866234200937	6.05426682790928	0.420085572706725	0.516894348240056	0.921774140238202	0.146820628779202	0.12371096632178	0.0231096624574214	RPS26
12:56079567	0.466856324449333	5.89214366592494	2.13833014889492	0.143658188842797	0.769492196134882	0.139647120844858	0.09846828340452	0.0411788374403375	ERBB3
12:56300215	0.0573582420655455	6.51400639463029	0.0639729440103167	0.800323285428734	0.993671513861093	0.181143639934901	0.164983193776502	0.0161604461583989	CS
12:56316868	0.242611314688689	8.00011529180664	1.50218848141176	0.220334935142638	0.831214122948668	0.628450653236377	0.493183566727276	0.135267086509101	CNPY2
12:56316952	0.27147368492168	8.23173222787828	2.21235278791269	0.136909726820161	0.763897567981975	0.773897749393437	0.580231396632683	0.193666352760755	CNPY2
12:56468278	-0.0436232366429849	6.26256704739657	0.0415602327275479	0.838460348811392	0.993710971887399	0.157628883214371	0.153357373933776	0.00427150928059458	SPRYD4
12:57128493	0.15546778873729	6.85570624304062	0.493008026561796	0.482588552318755	0.909041916856519	0.180663243668902	0.146628007727071	0.0340352359418311	LRP1
12:57430956	-0.180634866824591	6.31939579036698	0.968059672733716	0.325164568073424	0.866289679226415	0.14887247452809	0.148301826908011	0.000570647620078801	R3HDM2
12:57459530	-0.331291640351056	6.04842072084493	1.51907989326934	0.217758785934813	0.831214122948668	0.135375926875038	0.140044207139838	-0.00466828026480051	GLI1
12:57459850	0.144282370012772	6.14334228968679	0.345763556109574	0.556521131144226	0.931463962139605	0.144264317441503	0.115679697628308	0.0285846198131952	GLI1
12:57487755	-0.0343009165814194	7.36887773080205	0.0289494089141584	0.864895901427664	0.993710971887399	0.171472096308005	0.163230997705542	0.0082410986024628	MARS1
12:57694398	0.117380504512399	6.26757893604334	0.194948528640097	0.658829521901326	0.955097065407265	0.172817176009978	0.130996022654863	0.0418211533551151	OS9
12:6040154	-0.178684033365466	6.08273588061186	0.433802861143576	0.51012881767704	0.921560164412863	0.13540360424305	0.136096409714467	-0.000692805471416841	SNORA120
12:6556586	0.0646249915821207	8.09060354975252	0.242994877366719	0.622051375101004	0.949731665808389	0.718452347449022	0.62224134280123	0.0962110046477918	IFFO1
12:6664582	0.1192506389662	8.2716765959003	0.746010987457872	0.387742122012854	0.882470608297422	0.727218853396865	0.603224464338844	0.123994389058021	ING4
12:6664587	0.121432615606192	8.31065770963832	0.764089863199878	0.382051633285875	0.881523496575481	0.745165191035392	0.623219050125955	0.121946140909436	ING4
12:6664614	0.126101979831026	8.3249288699918	0.827019639127364	0.363135749573719	0.877872760843886	0.759342800419866	0.626755683360461	0.132587117059405	ING4
12:68686992	-0.00281375257933026	6.13124764719346	5.30082703562584e-05	0.994190910851018	0.998664746295119	0.149258572055117	0.12608917322715	0.0231693988279674	NUP107
12:69239192	0.165087252980969	6.46586979941586	0.511165655840856	0.47463468752684	0.904106963985575	0.189289075540009	0.150258745580463	0.0390303299595461	CPSF6
12:6943322	0.308503561856826	6.58158107951048	2.17105284611912	0.140629924606077	0.763897567981975	0.25190485369467	0.1795749964386	0.0723298572560699	C12orf57
12:6943333	0.235715635988993	7.16903181520004	1.93577310946605	0.164128219177009	0.795494949257462	0.391543972109939	0.29580191627932	0.0957420558306189	C12orf57
12:6943867	0.0498792339742343	6.1114549234068	0.0282905730509526	0.866427500626905	0.993710971887399	0.182049003402921	0.146182430837832	0.0358665725650891	C12orf57
12:69698990	0.163815448840824	8.61802774931614	2.29220933841643	0.130024722260883	0.763897567981975	0.719492845331616	0.584418910493383	0.135073934838233	BEST3
12:69700638	0.0185865688604587	8.71245430508635	0.037299945807213	0.846855639919603	0.993710971887399	0.911475457153219	0.773914861941267	0.137560595211953	BEST3
12:69700655	-0.0144323030894959	8.72908590424038	0.0221690506707048	0.88163826298758	0.993710971887399	0.911325888082388	0.789211274322063	0.122114613760325	BEST3
12:69700662	-0.00619875512564434	8.67917133790968	0.00423747981358247	0.948097622718204	0.996396782809805	0.882414423544119	0.764494227068095	0.117920196476023	BEST3
12:70242879	0.200507997985828	5.93476144532303	0.448201454378989	0.503190294707971	0.919637635781548	0.129870124034391	0.122613099198201	0.00725702483619005	CNOT2
12:70244221	-0.205264923434559	6.24147983561977	0.479273250900135	0.488751688619322	0.912424095080231	0.14630713887514	0.139178530857352	0.00712860801778803	PRANCR
12:70366054	0.28951464734391	6.82608898321539	2.25878701466446	0.132858088624588	0.763897567981975	0.240429665414073	0.165878206444653	0.0745514589694201	KCNMB4
12:7092516	-0.0686912615248133	6.57012194832354	0.0733214260986017	0.786560786069605	0.988598084361943	0.15979114390755	0.140692229397409	0.0190989145101414	C1R
12:7131453	0.180891609794289	7.45473028652153	1.74267566239414	0.186800159446369	0.808539299786991	0.235422970602633	0.204418676432574	0.0310042941700589	RBP5
12:7131464	-0.0581434635275454	7.34852895276017	0.120870681864496	0.728092076776129	0.980157918262459	0.200558474511976	0.202254803775185	-0.00169632926320859	RBP5
12:71439550	0.199723909909788	6.10421096043675	0.336282261450833	0.561983072487328	0.931463962139605	0.147574101985744	0.101706556428688	0.0458675455570565	LGR5
12:76763449	0.186177301277737	8.14412902107605	1.97261298453142	0.16017078134617	0.791008894165836	0.234912285679781	0.20737429794334	0.0275379877364416	ZDHHC17
12:76763479	0.13141799947536	7.53193888788969	0.432130900157361	0.510945196210857	0.921774140238202	0.147046156381524	0.135206670469151	0.0118394859123732	ZDHHC17
12:76763481	0.0634691997654642	7.46422690262121	0.0839847900630844	0.77196825778393	0.985650225785891	0.134813217597021	0.133829929988289	0.00098328760873187	ZDHHC17
